Reaction Time,Accuracy
0.499995,False
0.1423683,True
0.1492028,False
0.15693,True
0.1307721,True
0.1640344,False
0.1997766,True
0.08957386,False
0.1782804,False
0.1883044,False
0.1664166,False
0.146987,True
0.1819792,True
0.1505804,True
0.245811,True
0.3464813,True
0.4708848,False
0.2370639,True
0.2455516,True
0.3447614,True

